site,year,month,day,hour,temp,rh_avg,rain_mm,fog_ml
sauc,2011,7,17,8,8.74,100.8,0,0
sauc,2011,7,17,8,8.61,100.8,0,0
sauc,2011,7,17,9,8.46,100.8,0,0
sauc,2011,7,17,9,8.48,100.8,0,0
sauc,2011,7,17,9,8.92,100.8,0,0
sauc,2011,7,17,9,9.07,100.8,0,0
sauc,2011,7,17,10,9.39,100.8,0,0
sauc,2011,7,17,10,9.77,100.7,0,0
sauc,2011,7,17,10,10.31,100.6,0,0
sauc,2011,7,17,10,10.59,100.6,0,0
sauc,2011,7,17,11,10.94,100.5,0,0
sauc,2011,7,17,11,11.39,100.1,0,0
sauc,2011,7,17,11,11.7,96.7,0,0
sauc,2011,7,17,11,12.36,89.2,0,0
sauc,2011,7,17,12,12.65,87.9,0,0
sauc,2011,7,17,12,12.29,89.4,0,0
sauc,2011,7,17,12,12.13,89.7,0,0
sauc,2011,7,17,12,12.54,88.3,0,0
sauc,2011,7,17,13,12.74,87.7,0,0
sauc,2011,7,17,13,13.02,86,0,0
sauc,2011,7,17,13,13.33,85.3,0,0
sauc,2011,7,17,13,13.39,85.3,0,0
sauc,2011,7,17,14,13.67,84.1,0,0
sauc,2011,7,17,14,13.59,85.7,0,0
sauc,2011,7,17,14,13.52,87.7,0,0
sauc,2011,7,17,14,13.37,88.5,0,0
sauc,2011,7,17,15,13.27,89.3,0,0
sauc,2011,7,17,15,13.04,90.2,0,0
sauc,2011,7,17,15,13.11,89.6,0,0
sauc,2011,7,17,15,13.08,89.4,0,0
sauc,2011,7,17,16,13.24,88.2,0,0
sauc,2011,7,17,16,13.13,87.7,0,0
sauc,2011,7,17,16,13.03,87.4,0,0
sauc,2011,7,17,16,13.05,86.5,0,0
sauc,2011,7,17,17,12.92,86.7,0,0
sauc,2011,7,17,17,12.84,87.2,0,0
sauc,2011,7,17,17,12.66,87.8,0,0
sauc,2011,7,17,17,12.27,88.6,0,0
sauc,2011,7,17,18,12.07,89.4,0,0
sauc,2011,7,17,18,12.14,88.6,0,0
sauc,2011,7,17,18,12.16,88.4,0,0
sauc,2011,7,17,18,12.12,88,0,0
sauc,2011,7,17,19,12.01,88.4,0,0
sauc,2011,7,17,19,11.94,88.9,0,0
sauc,2011,7,17,19,11.87,89,0,0
sauc,2011,7,17,19,11.61,90.5,0,0
sauc,2011,7,17,20,11.36,92.1,0,0
sauc,2011,7,17,20,11.04,93.7,0,0
sauc,2011,7,17,20,10.9,94.7,0,0
sauc,2011,7,17,20,10.79,95.2,0,0
sauc,2011,7,17,21,10.71,95.3,0,0
sauc,2011,7,17,21,10.73,95.2,0,0
sauc,2011,7,17,21,10.69,95.1,0,0
sauc,2011,7,17,21,10.75,95,0,0
sauc,2011,7,17,22,10.67,95.2,0,0
sauc,2011,7,17,22,10.68,95.2,0,0
sauc,2011,7,17,22,10.67,95.3,0,0
sauc,2011,7,17,22,10.6,95.8,0,0
sauc,2011,7,17,23,10.53,96.4,0,0
sauc,2011,7,17,23,10.46,96.7,0,0
sauc,2011,7,17,23,10.44,96.8,0,0
sauc,2011,7,17,23,10.41,96.8,0,0
sauc,2011,7,18,0,10.38,96.9,0,0
sauc,2011,7,18,0,10.3,97.2,0,0
sauc,2011,7,18,0,10.24,97.5,0,0
sauc,2011,7,18,0,10.18,97.7,0,0
sauc,2011,7,18,1,10.13,98,0,0
sauc,2011,7,18,1,10.02,98.4,0,0
sauc,2011,7,18,1,9.94,98.5,0,0
sauc,2011,7,18,1,9.82,98.5,0,0
sauc,2011,7,18,2,9.7,98.4,0,0
sauc,2011,7,18,2,9.68,98.2,0,0
sauc,2011,7,18,2,9.77,98,0,0
sauc,2011,7,18,2,9.85,97.2,0,0
sauc,2011,7,18,3,9.9,97,0,0
sauc,2011,7,18,3,9.82,97.5,0,0
sauc,2011,7,18,3,9.75,97.8,0,0
sauc,2011,7,18,3,9.81,97.6,0,0
sauc,2011,7,18,4,9.84,97.5,0,0
sauc,2011,7,18,4,9.78,98,0,0
sauc,2011,7,18,4,9.92,96.3,0,0
sauc,2011,7,18,4,10,95.4,0,0
sauc,2011,7,18,5,10.34,93.8,0,0
sauc,2011,7,18,5,10.54,92.5,0,0
sauc,2011,7,18,5,10.7,91.8,0,0
sauc,2011,7,18,5,10.32,93.5,0,0
sauc,2011,7,18,6,10.1,96.1,0,0
sauc,2011,7,18,6,10.01,97.6,0,0
sauc,2011,7,18,6,9.93,98.4,0,0
sauc,2011,7,18,6,9.91,98.9,0,0
sauc,2011,7,18,7,9.93,99.4,0,0
sauc,2011,7,18,7,9.92,99.7,0,0
sauc,2011,7,18,7,9.86,99.8,0,0
sauc,2011,7,18,7,10.04,99.7,0,0
sauc,2011,7,18,8,10.32,99.3,0,0
sauc,2011,7,18,8,10.66,98.7,0,0
sauc,2011,7,18,8,11.28,97.9,0,0
sauc,2011,7,18,8,12.03,96.4,0,0
sauc,2011,7,18,9,12.57,94,0,0
sauc,2011,7,18,9,12.74,93.3,0,0
sauc,2011,7,18,9,12.93,92.1,0,0
sauc,2011,7,18,9,13.21,89.5,0,0
sauc,2011,7,18,10,13.46,87.3,0,0
sauc,2011,7,18,10,13.76,85.3,0,0
sauc,2011,7,18,10,14.44,82.3,0,0
sauc,2011,7,18,10,14.88,81.5,0,0
sauc,2011,7,18,11,15.16,81.5,0,0
sauc,2011,7,18,11,15.07,82.1,0,0
sauc,2011,7,18,11,14.71,82.9,0,0
sauc,2011,7,18,11,14.59,83.6,0,0
sauc,2011,7,18,12,14.81,82.5,0,0
sauc,2011,7,18,12,14.98,81.1,0,0
sauc,2011,7,18,12,15.41,80.4,0,0
sauc,2011,7,18,12,15.44,81.1,0,0
sauc,2011,7,18,13,15.98,79.5,0,0
sauc,2011,7,18,13,16.34,78,0,0
sauc,2011,7,18,13,16.16,77.8,0,0
sauc,2011,7,18,13,15.92,78.4,0,0
sauc,2011,7,18,14,15.85,79.2,0,0
sauc,2011,7,18,14,15.8,79.5,0,0
sauc,2011,7,18,14,15.88,79.7,0,0
sauc,2011,7,18,14,15.73,80,0,0
sauc,2011,7,18,15,15.77,79.8,0,0
sauc,2011,7,18,15,15.66,80.9,0,0
sauc,2011,7,18,15,15.37,82,0,0
sauc,2011,7,18,15,15.44,82.4,0,0
sauc,2011,7,18,16,15.51,82.6,0,0
sauc,2011,7,18,16,15.46,83,0,0
sauc,2011,7,18,16,15.21,84.5,0,0
sauc,2011,7,18,16,15.01,85.1,0,0
sauc,2011,7,18,17,14.96,85.5,0,0
sauc,2011,7,18,17,14.85,85.3,0,0
sauc,2011,7,18,17,14.66,86.4,0,0
sauc,2011,7,18,17,14.71,86.7,0,0
sauc,2011,7,18,18,14.49,87.1,0,0
sauc,2011,7,18,18,14.01,88.7,0,0
sauc,2011,7,18,18,13.34,91.1,0,0
sauc,2011,7,18,18,12.82,93.7,0,0
sauc,2011,7,18,19,12.56,95.1,0,0
sauc,2011,7,18,19,12.28,96.3,0,0
sauc,2011,7,18,19,12,97.5,0,0
sauc,2011,7,18,19,11.78,98.1,0,0
sauc,2011,7,18,20,11.56,98.6,0,0
sauc,2011,7,18,20,11.28,99.1,0,0
sauc,2011,7,18,20,11.08,99.5,0,0
sauc,2011,7,18,20,10.94,99.7,0,0
sauc,2011,7,18,21,10.88,99.9,0,0
sauc,2011,7,18,21,10.81,100,0,0
sauc,2011,7,18,21,10.8,100.1,0,0
sauc,2011,7,18,21,10.74,100.2,0,0
sauc,2011,7,18,22,10.75,100.2,0,0
sauc,2011,7,18,22,10.71,100.3,0,0
sauc,2011,7,18,22,10.66,100.3,0,0
sauc,2011,7,18,22,10.63,100.3,0,0
sauc,2011,7,18,23,10.6,100.4,0,0
sauc,2011,7,18,23,10.54,100.4,0,0
sauc,2011,7,18,23,10.43,100.3,0,0
sauc,2011,7,18,23,10.43,100.3,0,0
sauc,2011,7,19,0,10.46,100.3,0,0
sauc,2011,7,19,0,10.7,99.8,0,0
sauc,2011,7,19,0,10.54,98.6,0,0
sauc,2011,7,19,0,10.46,98.6,0,0
sauc,2011,7,19,1,10.4,99.1,0,0
sauc,2011,7,19,1,10.28,99.5,0,0
sauc,2011,7,19,1,10.14,99.7,0,0
sauc,2011,7,19,1,10.09,99.9,0,0
sauc,2011,7,19,2,10.04,100,0,0
sauc,2011,7,19,2,10.03,100,0,0
sauc,2011,7,19,2,9.98,100.1,0,0
sauc,2011,7,19,2,9.89,100.1,0,0
sauc,2011,7,19,3,9.91,100.2,0,0
sauc,2011,7,19,3,9.85,100.2,0,0
sauc,2011,7,19,3,9.83,100.3,0,0
sauc,2011,7,19,3,9.75,100.3,0,0
sauc,2011,7,19,4,9.67,100.4,0,0
sauc,2011,7,19,4,9.64,100.4,0,0
sauc,2011,7,19,4,9.63,100.5,0,0
sauc,2011,7,19,4,9.64,100.5,0,4.714
sauc,2011,7,19,5,9.63,100.5,0,4.714
sauc,2011,7,19,5,9.51,100.5,0,4.714
sauc,2011,7,19,5,9.32,100.6,0,9.428
sauc,2011,7,19,5,9.25,100.6,0,4.714
sauc,2011,7,19,6,9.1,100.6,0,4.714
sauc,2011,7,19,6,8.95,100.7,0,9.428
sauc,2011,7,19,6,8.88,100.7,0,4.714
sauc,2011,7,19,6,8.9,100.7,0,4.714
sauc,2011,7,19,7,8.94,100.7,0,4.714
sauc,2011,7,19,7,8.86,100.7,0.1,4.714
sauc,2011,7,19,7,8.86,100.7,0,0
sauc,2011,7,19,7,8.77,100.7,0,4.714
sauc,2011,7,19,8,8.77,100.8,0,4.714
sauc,2011,7,19,8,8.66,100.8,0,0
sauc,2011,7,19,8,8.75,100.8,0,4.714
sauc,2011,7,19,8,8.77,100.8,0,0
sauc,2011,7,19,9,8.87,100.7,0,0
sauc,2011,7,19,9,9.07,100.7,0,0
sauc,2011,7,19,9,9.1,100.8,0,0
sauc,2011,7,19,9,9.31,100.7,0,0
sauc,2011,7,19,10,9.6,100.7,0,0
sauc,2011,7,19,10,9.43,100.7,0,0
sauc,2011,7,19,10,9.23,100.7,0,0
sauc,2011,7,19,10,9.27,100.6,0,0
sauc,2011,7,19,11,9.33,100.6,0,0
sauc,2011,7,19,11,9.34,100.6,0,0
sauc,2011,7,19,11,9.46,100.6,0,0
sauc,2011,7,19,11,9.98,100.5,0,0
sauc,2011,7,19,12,10.44,100.4,0,0
sauc,2011,7,19,12,10.36,99.9,0,0
sauc,2011,7,19,12,10.63,98.6,0,0
sauc,2011,7,19,12,11.27,94.8,0,0
sauc,2011,7,19,13,11.69,92.8,0,0
sauc,2011,7,19,13,12.05,92,0,0
sauc,2011,7,19,13,12.19,92.3,0,0
sauc,2011,7,19,13,11.81,93.8,0,0
sauc,2011,7,19,14,11.46,95.1,0,0
sauc,2011,7,19,14,11.3,94.9,0,0
sauc,2011,7,19,14,11.51,94,0,0
sauc,2011,7,19,14,12.05,92.6,0,0
sauc,2011,7,19,15,12.25,91.5,0,0
sauc,2011,7,19,15,12.24,92.5,0,0
sauc,2011,7,19,15,12.09,92.8,0,0
sauc,2011,7,19,15,12.2,92.8,0,0
sauc,2011,7,19,16,12.51,91.5,0,0
sauc,2011,7,19,16,12.59,92.1,0,0
sauc,2011,7,19,16,12.96,91.1,0,0
sauc,2011,7,19,16,12.83,90.4,0,0
sauc,2011,7,19,17,12.47,91.1,0,0
sauc,2011,7,19,17,11.58,94.4,0,0
sauc,2011,7,19,17,11.1,96.4,0,0
sauc,2011,7,19,17,10.65,97.8,0,0
sauc,2011,7,19,18,10.28,98.4,0,0
sauc,2011,7,19,18,10.09,99.1,0,0
sauc,2011,7,19,18,10.2,99.3,0,0
sauc,2011,7,19,18,9.96,99,0,0
sauc,2011,7,19,19,9.82,99.3,0,0
sauc,2011,7,19,19,9.55,99.5,0,0
sauc,2011,7,19,19,9.33,99.8,0,0
sauc,2011,7,19,19,9.21,100,0,0
sauc,2011,7,19,20,9.1,100.1,0,0
sauc,2011,7,19,20,8.99,100.2,0,0
sauc,2011,7,19,20,8.87,100.4,0,0
sauc,2011,7,19,20,8.78,100.4,0,0
sauc,2011,7,19,21,8.68,100.4,0,0
sauc,2011,7,19,21,8.61,100.5,0,0
sauc,2011,7,19,21,8.61,100.6,0,0
sauc,2011,7,19,21,8.49,100.6,0,4.714
sauc,2011,7,19,22,8.46,100.6,0,0
sauc,2011,7,19,22,8.44,100.7,0,0
sauc,2011,7,19,22,8.31,100.7,0,4.714
sauc,2011,7,19,22,8.24,100.7,0,0
sauc,2011,7,19,23,8.16,100.8,0,4.714
sauc,2011,7,19,23,8.07,100.8,0,4.714
sauc,2011,7,19,23,7.93,100.8,0,4.714
sauc,2011,7,19,23,7.85,100.8,0,4.714
sauc,2011,7,20,0,7.8,100.8,0,4.714
sauc,2011,7,20,0,7.75,100.8,0,4.714
sauc,2011,7,20,0,7.65,100.8,0,9.428
sauc,2011,7,20,0,7.55,100.8,0,9.428
sauc,2011,7,20,1,7.52,100.9,0,4.714
sauc,2011,7,20,1,7.46,100.9,0,4.714
sauc,2011,7,20,1,7.44,100.9,0,4.714
sauc,2011,7,20,1,7.39,100.9,0,9.428
sauc,2011,7,20,2,7.32,100.9,0,4.714
sauc,2011,7,20,2,7.31,100.9,0,9.428
sauc,2011,7,20,2,7.31,100.9,0,9.428
sauc,2011,7,20,2,7.24,100.9,0,9.428
sauc,2011,7,20,3,7.22,100.9,0,14.142
sauc,2011,7,20,3,7.23,101,0,9.428
sauc,2011,7,20,3,7.17,101,0,9.428
sauc,2011,7,20,3,7.15,101,0.1,14.142
sauc,2011,7,20,4,7.14,101,0,9.428
sauc,2011,7,20,4,7.12,101,0,9.428
sauc,2011,7,20,4,7.13,101,0,4.714
sauc,2011,7,20,4,7.13,101,0,9.428
sauc,2011,7,20,5,7.1,101,0,4.714
sauc,2011,7,20,5,7.1,101,0,9.428
sauc,2011,7,20,5,7.12,101,0,9.428
sauc,2011,7,20,5,7.14,101,0,9.428
sauc,2011,7,20,6,7.12,101,0,9.428
sauc,2011,7,20,6,7.16,101,0,14.142
sauc,2011,7,20,6,7.16,101,0,9.428
sauc,2011,7,20,6,7.21,101,0,9.428
sauc,2011,7,20,7,7.22,101,0,9.428
sauc,2011,7,20,7,7.23,101,0,4.714
sauc,2011,7,20,7,7.29,101,0,4.714
sauc,2011,7,20,7,7.24,101,0,9.428
sauc,2011,7,20,8,7.37,101,0,4.714
sauc,2011,7,20,8,7.52,101,0,0
sauc,2011,7,20,8,7.83,101,0,4.714
sauc,2011,7,20,8,8.04,101,0,0
sauc,2011,7,20,9,8.17,100.9,0,0
sauc,2011,7,20,9,8.24,100.9,0,0
sauc,2011,7,20,9,8.6,100.9,0,0
sauc,2011,7,20,9,8.85,100.9,0,0
sauc,2011,7,20,10,9.03,100.9,0,0
sauc,2011,7,20,10,9.12,100.9,0,0
sauc,2011,7,20,10,9.33,100.9,0,0
sauc,2011,7,20,10,9.47,100.8,0,0
sauc,2011,7,20,11,9.79,100.8,0,0
sauc,2011,7,20,11,10.27,100.8,0,0
sauc,2011,7,20,11,10.5,100.7,0,0
sauc,2011,7,20,11,10.88,100.7,0,0
sauc,2011,7,20,12,11.46,100.7,0,0
sauc,2011,7,20,12,11.89,100.7,0,0
sauc,2011,7,20,12,12.02,100.6,0,0
sauc,2011,7,20,12,12.47,100.5,0,0
sauc,2011,7,20,13,12.8,100.4,0,0
sauc,2011,7,20,13,13.47,100.1,0,0
sauc,2011,7,20,13,13.62,96.2,0,0
sauc,2011,7,20,13,13.38,90,0,0
sauc,2011,7,20,14,13.42,89.2,0,0
sauc,2011,7,20,14,14.23,86.4,0,0
sauc,2011,7,20,14,14.53,85.1,0,0
sauc,2011,7,20,14,14.11,86.7,0,0
sauc,2011,7,20,15,14.19,87,0,0
sauc,2011,7,20,15,14.28,86.6,0,0
sauc,2011,7,20,15,14.31,86.2,0,0
sauc,2011,7,20,15,14.87,84.9,0,0
sauc,2011,7,20,16,15.22,84,0,0
sauc,2011,7,20,16,14.68,86.5,0,0
sauc,2011,7,20,16,14.21,88.6,0,0
sauc,2011,7,20,16,14.18,88.4,0,0
sauc,2011,7,20,17,13.14,92,0,0
sauc,2011,7,20,17,12.15,94.5,0,0
sauc,2011,7,20,17,11.15,96.9,0,0
sauc,2011,7,20,17,10.99,98.2,0,0
sauc,2011,7,20,18,10.65,98.2,0,0
sauc,2011,7,20,18,10.42,98.9,0,0
sauc,2011,7,20,18,10.08,99.3,0,0
sauc,2011,7,20,18,9.85,99.6,0,0
sauc,2011,7,20,19,9.63,99.9,0,0
sauc,2011,7,20,19,9.39,100.1,0,0
sauc,2011,7,20,19,9.2,100.2,0,0
sauc,2011,7,20,19,9.09,100.3,0,0
sauc,2011,7,20,20,9,100.4,0,9.428
sauc,2011,7,20,20,8.88,100.5,0,4.714
sauc,2011,7,20,20,8.8,100.6,0,9.428
sauc,2011,7,20,20,8.73,100.6,0,4.714
sauc,2011,7,20,21,8.69,100.6,0,9.428
sauc,2011,7,20,21,8.63,100.7,0,4.714
sauc,2011,7,20,21,8.54,100.7,0,4.714
sauc,2011,7,20,21,8.51,100.7,0,9.428
sauc,2011,7,20,22,8.37,100.8,0,9.428
sauc,2011,7,20,22,8.32,100.8,0,9.428
sauc,2011,7,20,22,8.3,100.8,0,9.428
sauc,2011,7,20,22,8.16,100.8,0,9.428
sauc,2011,7,20,23,8.11,100.8,0,9.428
sauc,2011,7,20,23,8.05,100.9,0,14.142
sauc,2011,7,20,23,8.01,100.9,0,14.142
sauc,2011,7,20,23,7.91,100.9,0,9.428
sauc,2011,7,21,0,7.88,100.9,0,4.714
sauc,2011,7,21,0,7.77,100.9,0,14.142
sauc,2011,7,21,0,7.68,100.9,0,4.714
sauc,2011,7,21,0,7.58,100.9,0,9.428
sauc,2011,7,21,1,7.47,101,0,14.142
sauc,2011,7,21,1,7.4,101,0,4.714
sauc,2011,7,21,1,7.31,101,0.1,9.428
sauc,2011,7,21,1,7.3,101,0,9.428
sauc,2011,7,21,2,7.27,101,0,9.428
sauc,2011,7,21,2,7.24,101,0,9.428
sauc,2011,7,21,2,7.17,101,0,14.142
sauc,2011,7,21,2,7.12,101,0,9.428
sauc,2011,7,21,3,7.15,101,0,4.714
sauc,2011,7,21,3,7.11,101,0,14.142
sauc,2011,7,21,3,7.09,101,0,9.428
sauc,2011,7,21,3,7.04,101.1,0,4.714
sauc,2011,7,21,4,7.07,101,0,9.428
sauc,2011,7,21,4,7.04,101,0,14.142
sauc,2011,7,21,4,6.982,101.1,0,9.428
sauc,2011,7,21,4,6.995,101.1,0,4.714
sauc,2011,7,21,5,6.959,101.1,0,4.714
sauc,2011,7,21,5,6.973,101,0,4.714
sauc,2011,7,21,5,6.923,101.1,0,4.714
sauc,2011,7,21,5,6.779,101.1,0,4.714
sauc,2011,7,21,6,6.748,101.1,0,4.714
sauc,2011,7,21,6,6.577,101.1,0,0
sauc,2011,7,21,6,6.176,101.1,0,0
sauc,2011,7,21,6,5.65,101.1,0,4.714
sauc,2011,7,21,7,5.78,101.1,0,0
sauc,2011,7,21,7,5.911,101,0,4.714
sauc,2011,7,21,7,6.059,101,0,0
sauc,2011,7,21,7,6.095,101,0,0
sauc,2011,7,21,8,5.978,101.1,0,0
sauc,2011,7,21,8,5.969,101.1,0,4.714
sauc,2011,7,21,8,5.883,101.1,0,0
sauc,2011,7,21,8,5.951,101.1,0,0
