site,year,month,day,hour,temp,rh,e_vpd,rain_mm,fog_ml
upem,2011,6,25,6,13.56,100,1.095,0,0
upem,2011,6,25,6,13.56,100,1.11,0,0
upem,2011,6,25,6,13.56,100,1.114,0,0
upem,2011,6,25,7,13.54,100,1.119,0,0
upem,2011,6,25,7,13.53,100,1.133,0,0
upem,2011,6,25,7,13.51,100,1.137,0,0
upem,2011,6,25,7,13.49,100,1.156,0,0
upem,2011,6,25,8,13.48,100,1.146,0,0
upem,2011,6,25,8,13.46,100,1.153,0,0
upem,2011,6,25,8,13.45,100,1.136,0,0
upem,2011,6,25,8,13.44,100,1.151,0,0
upem,2011,6,25,9,13.41,100,1.166,0,3.7253
upem,2011,6,25,9,13.39,100,1.178,0,0
upem,2011,6,25,9,13.36,100,1.19,0,0
upem,2011,6,25,9,13.33,100,1.206,0,0
upem,2011,6,25,10,13.31,100,1.225,0,0
upem,2011,6,25,10,13.29,100,1.293,0,0
upem,2011,6,25,10,13.28,99.2,1.323,0,0
upem,2011,6,25,10,13.27,95.4,1.359,0,0
upem,2011,6,25,11,13.27,86.4,1.438,0,0
upem,2011,6,25,11,13.26,82.7,1.53,0,0
upem,2011,6,25,11,13.26,81.7,1.56,0,0
upem,2011,6,25,11,13.26,79.32,1.635,0,0
upem,2011,6,25,12,13.26,80.1,1.589,0,0
upem,2011,6,25,12,13.26,81.6,1.571,0,0
upem,2011,6,25,12,13.27,82.6,1.529,0,0
upem,2011,6,25,12,13.28,82.2,1.552,0,0
upem,2011,6,25,13,13.29,84.5,1.482,0,0
upem,2011,6,25,13,13.3,85,1.478,0,0
upem,2011,6,25,13,13.3,83.4,1.516,0,0
upem,2011,6,25,13,13.3,83.9,1.508,0,0
upem,2011,6,25,14,13.31,84.1,1.502,0,0
upem,2011,6,25,14,13.31,83.8,1.491,0,0
upem,2011,6,25,14,13.31,84.7,1.466,0,0
upem,2011,6,25,14,13.31,85,1.443,0,0
upem,2011,6,25,15,13.31,84.5,1.446,0,0
upem,2011,6,25,15,13.31,85.2,1.448,0,0
upem,2011,6,25,15,13.31,86.4,1.449,0,0
upem,2011,6,25,15,13.31,88.1,1.424,0,0
upem,2011,6,25,16,13.31,89.6,1.413,0,0
upem,2011,6,25,16,13.31,90,1.4,0,0
upem,2011,6,25,16,13.31,90.8,1.384,0,0
upem,2011,6,25,16,13.32,91.3,1.371,0,0
upem,2011,6,25,17,13.33,95.2,1.287,0,0
upem,2011,6,25,17,13.34,97,1.254,0,0
upem,2011,6,25,17,13.36,98.1,1.23,0,0
upem,2011,6,25,17,13.39,99.1,1.205,0,0
upem,2011,6,25,18,13.41,99.8,1.186,0,0
upem,2011,6,25,18,13.44,100,1.177,0,0
upem,2011,6,25,18,13.45,100,1.169,0,0
upem,2011,6,25,18,13.46,100,1.163,0,0
upem,2011,6,25,19,13.32,100,1.16,0,0
upem,2011,6,25,19,13.27,100,1.154,0,0
upem,2011,6,25,19,13.22,100,1.146,0,0
upem,2011,6,25,19,13.19,100,1.14,0,0
upem,2011,6,25,20,13.16,100,1.137,0,0
upem,2011,6,25,20,13.12,100,1.132,0,0
upem,2011,6,25,20,13.09,100,1.131,0,0
upem,2011,6,25,20,13.07,100,1.13,0,0
upem,2011,6,25,21,13.04,100,1.124,0,0
upem,2011,6,25,21,13.01,100,1.116,0,0
upem,2011,6,25,21,12.98,100,1.116,0,0
upem,2011,6,25,21,12.96,100,1.111,0,0
upem,2011,6,25,22,12.94,100,1.11,0,0
upem,2011,6,25,22,12.92,100,1.11,0,0
upem,2011,6,25,22,12.9,100,1.113,0,0
upem,2011,6,25,22,12.88,100,1.11,0,0
upem,2011,6,25,23,12.86,100,1.113,0,0
upem,2011,6,25,23,12.85,100,1.109,0,0
upem,2011,6,25,23,12.84,100,1.105,0,0
upem,2011,6,25,23,12.83,100,1.106,0,0
upem,2011,6,26,0,12.81,100,1.099,0,0
upem,2011,6,26,0,12.8,100,1.096,0,0
upem,2011,6,26,0,12.79,100,1.092,0,0
upem,2011,6,26,0,12.79,100,1.092,0,0
upem,2011,6,26,1,12.78,100,1.092,0,0
upem,2011,6,26,1,12.77,100,1.096,0,0
upem,2011,6,26,1,12.76,100,1.097,0,0
upem,2011,6,26,1,12.76,100,1.084,0,0
upem,2011,6,26,2,12.75,100,1.082,0,0
upem,2011,6,26,2,12.74,100,1.091,0,0
upem,2011,6,26,2,12.74,100,1.091,0,0
upem,2011,6,26,2,12.73,100,1.088,0,0
upem,2011,6,26,3,12.72,100,1.091,0,0
upem,2011,6,26,3,12.72,100,1.094,0,0
upem,2011,6,26,3,12.71,100,1.093,0,0
upem,2011,6,26,3,12.7,100,1.099,0,0
upem,2011,6,26,4,12.69,100,1.097,0,0
upem,2011,6,26,4,12.69,100,1.091,0,0
upem,2011,6,26,4,12.68,100,1.085,0,0
upem,2011,6,26,4,12.68,100,1.079,0,0
upem,2011,6,26,5,12.67,100,1.071,0,0
upem,2011,6,26,5,12.67,100,1.064,0,0
upem,2011,6,26,5,12.76,100,1.062,0,0
upem,2011,6,26,5,13.02,100,1.066,0,0
upem,2011,6,26,6,13.56,100,1.075,0,0
upem,2011,6,26,6,13.56,100,1.085,0,0
upem,2011,6,26,6,13.56,100,1.09,0,0
upem,2011,6,26,6,13.55,100,1.104,0,0
upem,2011,6,26,7,13.53,100,1.111,0,0
upem,2011,6,26,7,13.52,100,1.101,0,0
upem,2011,6,26,7,13.51,100,1.107,0,3.7253
upem,2011,6,26,7,13.49,100,1.11,0,0
upem,2011,6,26,8,13.46,100,1.113,0,0
upem,2011,6,26,8,13.41,100,1.12,0,0
upem,2011,6,26,8,13.37,100,1.116,0.1004,0
upem,2011,6,26,8,13.36,100,1.111,0,0
upem,2011,6,26,9,13.34,100,1.116,0,0
upem,2011,6,26,9,13.32,100,1.128,0,0
upem,2011,6,26,9,13.3,100,1.118,0,0
upem,2011,6,26,9,13.29,100,1.122,0,0
upem,2011,6,26,10,13.27,100,1.173,0,0
upem,2011,6,26,10,13.26,97.3,1.204,0,0
upem,2011,6,26,10,13.26,93.1,1.239,0,0
upem,2011,6,26,10,13.24,86.4,1.395,0,0
upem,2011,6,26,11,13.24,85.7,1.494,0,0
upem,2011,6,26,11,13.24,86.5,1.501,0,0
upem,2011,6,26,11,13.24,83.8,1.559,0,0
upem,2011,6,26,11,13.24,83.2,1.574,0,0
upem,2011,6,26,12,13.24,82.4,1.602,0,0
upem,2011,6,26,12,13.24,80.3,1.643,0,0
upem,2011,6,26,12,13.24,80.8,1.645,0,0
upem,2011,6,26,12,13.26,80.6,1.66,0,0
upem,2011,6,26,13,13.26,80.2,1.684,0,0
upem,2011,6,26,13,13.26,80.7,1.679,0,0
upem,2011,6,26,13,13.26,80.7,1.684,0,0
upem,2011,6,26,13,13.26,80.4,1.705,0,0
upem,2011,6,26,14,13.26,79.66,1.72,0,0
upem,2011,6,26,14,13.26,79.87,1.715,0,0
upem,2011,6,26,14,13.25,80.5,1.691,0,0
upem,2011,6,26,14,13.24,80.8,1.686,0,0
upem,2011,6,26,15,13.24,81.2,1.688,0,0
upem,2011,6,26,15,13.23,79.25,1.745,0,0
upem,2011,6,26,15,13.23,82,1.668,0,0
upem,2011,6,26,15,13.23,82.5,1.653,0,0
upem,2011,6,26,16,13.24,83.4,1.625,0,0
upem,2011,6,26,16,13.24,84.6,1.601,0,0
upem,2011,6,26,16,13.24,87.2,1.532,0,0
upem,2011,6,26,16,13.25,88.9,1.503,0,0
upem,2011,6,26,17,13.26,91.1,1.444,0,0
upem,2011,6,26,17,13.27,92,1.427,0,0
upem,2011,6,26,17,13.28,93.6,1.389,0,0
upem,2011,6,26,17,13.3,95,1.352,0,0
upem,2011,6,26,18,13.32,96.7,1.308,0,0
upem,2011,6,26,18,13.34,98,1.268,0,0
upem,2011,6,26,18,13.37,99.1,1.248,0,0
upem,2011,6,26,18,13.4,99.6,1.217,0,0
upem,2011,6,26,19,13.31,100,1.2,0,0
upem,2011,6,26,19,13.24,100,1.187,0,0
upem,2011,6,26,19,13.2,100,1.178,0,0
upem,2011,6,26,19,13.16,100,1.175,0,0
upem,2011,6,26,20,13.13,100,1.168,0,0
upem,2011,6,26,20,13.09,100,1.165,0,0
upem,2011,6,26,20,13.06,100,1.164,0,0
upem,2011,6,26,20,13.03,100,1.165,0,0
upem,2011,6,26,21,13,100,1.164,0,0
upem,2011,6,26,21,12.98,100,1.163,0,0
upem,2011,6,26,21,12.96,100,1.162,0,0
upem,2011,6,26,21,12.94,100,1.156,0,0
upem,2011,6,26,22,12.92,100,1.154,0,0
upem,2011,6,26,22,12.89,100,1.152,0,0
upem,2011,6,26,22,12.87,100,1.151,0,0
upem,2011,6,26,22,12.86,100,1.152,0,0
upem,2011,6,26,23,12.84,100,1.151,0,0
upem,2011,6,26,23,12.83,100,1.149,0,0
upem,2011,6,26,23,12.81,100,1.149,0,0
upem,2011,6,26,23,12.81,100,1.151,0,0
upem,2011,6,27,0,12.8,100,1.148,0,0
upem,2011,6,27,0,12.78,100,1.148,0,0
upem,2011,6,27,0,12.77,100,1.148,0,0
upem,2011,6,27,0,12.77,100,1.147,0,0
upem,2011,6,27,1,12.76,100,1.145,0,0
upem,2011,6,27,1,12.76,100,1.14,0,0
upem,2011,6,27,1,12.75,100,1.138,0,0
upem,2011,6,27,1,12.74,100,1.134,0,0
upem,2011,6,27,2,12.74,100,1.131,0,0
upem,2011,6,27,2,12.72,100,1.126,0,0
upem,2011,6,27,2,12.72,100,1.121,0,0
upem,2011,6,27,2,12.71,100,1.119,0,0
upem,2011,6,27,3,12.71,100,1.117,0,0
upem,2011,6,27,3,12.7,100,1.112,0,0
upem,2011,6,27,3,12.69,100,1.106,0,0
upem,2011,6,27,3,12.68,100,1.108,0,0
upem,2011,6,27,4,12.68,100,1.131,0,0
upem,2011,6,27,4,12.67,100,1.076,0,0
upem,2011,6,27,4,12.66,100,1.079,0,0
upem,2011,6,27,4,12.66,100,1.084,0,0
upem,2011,6,27,5,12.65,100,1.079,0,0
upem,2011,6,27,5,12.65,100,1.085,0,0
upem,2011,6,27,5,12.7,100,1.089,0,0
upem,2011,6,27,5,12.9,100,1.099,0,0
upem,2011,6,27,6,13.21,100,1.103,0,0
upem,2011,6,27,6,13.54,100,1.129,0,0
upem,2011,6,27,6,13.53,100,1.122,0,0
upem,2011,6,27,6,13.51,100,1.127,0,0
upem,2011,6,27,7,13.44,100,1.178,0,0
upem,2011,6,27,7,13.4,100,1.282,0,0
upem,2011,6,27,7,13.35,100,1.387,0,0
upem,2011,6,27,7,13.3,100,1.399,0,0
upem,2011,6,27,8,13.26,100,1.488,0,0
upem,2011,6,27,8,13.23,100,1.338,0,0
upem,2011,6,27,8,13.21,100,1.298,0.1004,0
upem,2011,6,27,8,13.19,100,1.259,0,0
upem,2011,6,27,9,13.19,100,1.245,0,0
upem,2011,6,27,9,13.17,100,1.284,0,0
upem,2011,6,27,9,13.16,100,1.329,0,0
upem,2011,6,27,9,13.15,99.1,1.377,0,0
upem,2011,6,27,10,13.14,91.1,1.462,0,0
upem,2011,6,27,10,13.14,82.5,1.662,0,0
upem,2011,6,27,10,13.13,78.74,1.924,0,0
upem,2011,6,27,10,13.12,75.77,2.057,0,0
upem,2011,6,27,11,13.12,74.02,2.052,0,0
upem,2011,6,27,11,13.12,76.57,1.9,0,0
upem,2011,6,27,11,13.12,76.2,1.915,0,0
upem,2011,6,27,11,13.13,73.61,2.033,0,0
upem,2011,6,27,12,13.14,72.24,2.06,0,0
upem,2011,6,27,12,13.14,70.67,2.089,0,0
upem,2011,6,27,12,13.14,70.32,2.099,0,0
upem,2011,6,27,12,13.15,70.71,2.066,0,0
upem,2011,6,27,13,13.16,70,2.098,0,0
upem,2011,6,27,13,13.16,69.84,2.094,0,0
upem,2011,6,27,13,13.16,68.96,2.123,0,0
upem,2011,6,27,13,13.16,68.79,2.135,0,0
upem,2011,6,27,14,13.16,68.32,2.17,0,0
upem,2011,6,27,14,13.16,67.34,2.201,0,0
upem,2011,6,27,14,13.15,66.76,2.228,0,0
upem,2011,6,27,14,13.15,67.81,2.165,0,0
upem,2011,6,27,15,13.14,68.92,2.136,0,0
upem,2011,6,27,15,13.14,70.29,2.082,0,0
upem,2011,6,27,15,13.14,69.73,2.096,0,0
upem,2011,6,27,15,13.14,71.66,2.025,0,0
upem,2011,6,27,16,13.14,73.81,1.934,0,0
upem,2011,6,27,16,13.15,78.27,1.806,0,0
upem,2011,6,27,16,13.15,79.27,1.793,0,0
upem,2011,6,27,16,13.16,81.2,1.736,0,0
upem,2011,6,27,17,13.16,82.1,1.713,0,0
upem,2011,6,27,17,13.17,84.3,1.653,0,0
upem,2011,6,27,17,13.18,86.1,1.608,0,0
upem,2011,6,27,17,13.19,88,1.553,0,0
upem,2011,6,27,18,13.21,90.6,1.481,0,0
upem,2011,6,27,18,13.23,94,1.404,0,0
upem,2011,6,27,18,13.25,96.2,1.348,0,0
upem,2011,6,27,18,13.28,98,1.277,0,0
upem,2011,6,27,19,13.27,99.5,1.244,0,0
upem,2011,6,27,19,13.2,100,1.229,0,0
upem,2011,6,27,19,13.15,100,1.217,0,0
upem,2011,6,27,19,13.11,100,1.206,0,0
upem,2011,6,27,20,13.07,100,1.203,0,0
upem,2011,6,27,20,13.04,100,1.201,0,0
upem,2011,6,27,20,13.02,100,1.205,0,0
upem,2011,6,27,20,12.98,100,1.205,0,0
upem,2011,6,27,21,12.96,100,1.209,0,0
upem,2011,6,27,21,12.93,100,1.209,0,0
upem,2011,6,27,21,12.91,100,1.202,0,0
upem,2011,6,27,21,12.89,100,1.197,0,0
upem,2011,6,27,22,12.87,100,1.191,0,0
upem,2011,6,27,22,12.85,100,1.187,0,0
upem,2011,6,27,22,12.83,100,1.183,0,0
upem,2011,6,27,22,12.81,100,1.175,0,0
upem,2011,6,27,23,12.8,100,1.166,0,0
upem,2011,6,27,23,12.78,100,1.166,0,0
upem,2011,6,27,23,12.77,100,1.163,0,0
upem,2011,6,27,23,12.76,100,1.158,0,0
upem,2011,6,28,0,12.75,100,1.153,0,0
upem,2011,6,28,0,12.73,100,1.148,0,0
upem,2011,6,28,0,12.72,100,1.142,0,0
upem,2011,6,28,0,12.72,100,1.137,0,0
upem,2011,6,28,1,12.71,100,1.127,0,0
upem,2011,6,28,1,12.71,100,1.12,0,0
upem,2011,6,28,1,12.7,100,1.114,0,0
upem,2011,6,28,1,12.69,100,1.111,0,0
upem,2011,6,28,2,12.68,100,1.107,0,0
upem,2011,6,28,2,12.68,100,1.081,0,0
upem,2011,6,28,2,12.67,100,1.083,0,0
upem,2011,6,28,2,12.67,100,1.094,0,0
upem,2011,6,28,3,12.66,100,1.1,0,0
upem,2011,6,28,3,12.66,100,1.102,0,0
upem,2011,6,28,3,12.65,100,1.102,0.1004,0
upem,2011,6,28,3,12.64,100,1.097,0,0
upem,2011,6,28,4,12.64,100,1.092,0,0
upem,2011,6,28,4,12.63,100,1.085,0,0
upem,2011,6,28,4,12.63,100,1.072,0,0
upem,2011,6,28,4,12.63,100,1.078,0,0
upem,2011,6,28,5,12.62,100,1.082,0,0
upem,2011,6,28,5,12.62,100,1.084,0.1004,0
upem,2011,6,28,5,12.67,100,1.095,0,0
upem,2011,6,28,5,12.89,100,1.097,0,0
upem,2011,6,28,6,13.55,100,1.109,0,0
upem,2011,6,28,6,13.56,100,1.11,0,0
upem,2011,6,28,6,13.54,100,1.122,0,0
upem,2011,6,28,6,13.52,100,1.136,0,0
upem,2011,6,28,7,13.5,100,1.168,0,3.7253
upem,2011,6,28,7,13.47,100,1.171,0,0
upem,2011,6,28,7,13.45,100,1.176,0,0
upem,2011,6,28,7,13.42,100,1.204,0,0
upem,2011,6,28,8,13.38,100,1.217,0,0
upem,2011,6,28,8,13.37,100,1.202,0,0
upem,2011,6,28,8,13.34,100,1.211,0,0
upem,2011,6,28,8,13.32,100,1.214,0,0
upem,2011,6,28,9,13.29,100,1.238,0,0
upem,2011,6,28,9,13.27,100,1.254,0,0
upem,2011,6,28,9,13.24,100,1.236,0,0
upem,2011,6,28,9,13.23,100,1.23,0,0
upem,2011,6,28,10,13.23,100,1.232,0,0
upem,2011,6,28,10,13.22,100,1.238,0,0
upem,2011,6,28,10,13.21,100,1.264,0,0
upem,2011,6,28,10,13.2,100,1.336,0,0
upem,2011,6,28,11,13.2,96.5,1.38,0,0
upem,2011,6,28,11,13.19,89.6,1.465,0,0
upem,2011,6,28,11,13.18,78.88,1.787,0,0
upem,2011,6,28,11,13.18,80.7,1.779,0,0
upem,2011,6,28,12,13.19,80.5,1.797,0,0
upem,2011,6,28,12,13.2,80.2,1.759,0,0
upem,2011,6,28,12,13.21,80.3,1.767,0,0
upem,2011,6,28,12,13.22,79.79,1.781,0,0
upem,2011,6,28,13,13.22,77.93,1.86,0,0
upem,2011,6,28,13,13.22,75.27,1.94,0,0
upem,2011,6,28,13,13.21,70.7,2.103,0,0
upem,2011,6,28,13,13.21,76.3,1.898,0,0
upem,2011,6,28,14,13.21,79.54,1.806,0,0
upem,2011,6,28,14,13.22,78.53,1.815,0,0
upem,2011,6,28,14,13.22,79.9,1.782,0,0
upem,2011,6,28,14,13.22,84.2,1.698,0,0
upem,2011,6,28,15,13.22,83.1,1.725,0,0
upem,2011,6,28,15,13.22,83.8,1.698,0,0
upem,2011,6,28,15,13.22,84.7,1.679,0,0
upem,2011,6,28,15,13.23,83.6,1.699,0,0
upem,2011,6,28,16,13.23,84.8,1.681,0,0
upem,2011,6,28,16,13.23,82.3,1.77,0,0
upem,2011,6,28,16,13.21,76.11,1.939,0,0
upem,2011,6,28,16,13.21,79.2,1.822,0,0
upem,2011,6,28,17,13.21,81.9,1.695,0,0
upem,2011,6,28,17,13.22,79.34,1.734,0,0
upem,2011,6,28,17,13.23,78.06,1.746,0,0
upem,2011,6,28,17,13.24,77.13,1.747,0,0
upem,2011,6,28,18,13.24,79.26,1.691,0,0
upem,2011,6,28,18,13.26,83,1.626,0,0
upem,2011,6,28,18,13.27,86.8,1.547,0,0
upem,2011,6,28,18,13.28,92.6,1.422,0,0
upem,2011,6,28,19,13.31,98.3,1.289,0,0
upem,2011,6,28,19,13.22,99.7,1.262,0,0
upem,2011,6,28,19,13.16,100,1.247,0,0
upem,2011,6,28,19,13.12,100,1.232,0,0
upem,2011,6,28,20,13.09,100,1.223,0,0
upem,2011,6,28,20,13.06,100,1.215,0,0
upem,2011,6,28,20,13.03,100,1.196,0,0
upem,2011,6,28,20,13,100,1.186,0,0
upem,2011,6,28,21,12.97,100,1.178,0,0
upem,2011,6,28,21,12.95,100,1.181,0,0
upem,2011,6,28,21,12.93,100,1.189,0,0
upem,2011,6,28,21,12.91,100,1.181,0,0
upem,2011,6,28,22,12.88,100,1.177,0,0
upem,2011,6,28,22,12.86,100,1.189,0,0
upem,2011,6,28,22,12.84,100,1.202,0.1004,0
upem,2011,6,28,22,12.83,100,1.21,0,0
upem,2011,6,28,23,12.82,100,1.217,0,0
upem,2011,6,28,23,12.8,100,1.217,0,0
upem,2011,6,28,23,12.79,100,1.217,0,0
upem,2011,6,28,23,12.78,100,1.222,0,0
upem,2011,6,29,0,12.77,100,1.249,0,0
upem,2011,6,29,0,12.76,100,1.258,0,0
upem,2011,6,29,0,12.76,100,1.278,0.1004,0
upem,2011,6,29,0,12.75,100,1.291,0,0
upem,2011,6,29,1,12.75,100,1.298,0,0
upem,2011,6,29,1,12.74,100,1.301,0,0
upem,2011,6,29,1,12.73,100,1.299,0,0
upem,2011,6,29,1,12.72,100,1.296,0,0
upem,2011,6,29,2,12.72,100,1.291,0,0
upem,2011,6,29,2,12.71,100,1.291,0,0
upem,2011,6,29,2,12.71,100,1.28,0,0
upem,2011,6,29,2,12.7,100,1.268,0,0
upem,2011,6,29,3,12.7,100,1.272,0.1004,0
upem,2011,6,29,3,12.69,100,1.277,0,0
upem,2011,6,29,3,12.68,100,1.271,0,0
upem,2011,6,29,3,12.67,100,1.267,0,0
upem,2011,6,29,4,12.67,100,1.266,0,0
upem,2011,6,29,4,12.66,100,1.263,0,0
upem,2011,6,29,4,12.66,100,1.258,0,0
upem,2011,6,29,4,12.65,100,1.253,0,0
upem,2011,6,29,5,12.65,100,1.247,0,0
upem,2011,6,29,5,12.65,100,1.244,0,0
upem,2011,6,29,5,12.65,100,1.243,0.1004,0
upem,2011,6,29,5,12.93,100,1.244,0,0
upem,2011,6,29,6,13.49,100,1.232,0,0
upem,2011,6,29,6,13.51,100,1.229,0,0
upem,2011,6,29,6,13.51,100,1.23,0,0
upem,2011,6,29,6,13.5,100,1.224,0,0
upem,2011,6,29,7,13.5,100,1.22,0,0
upem,2011,6,29,7,13.49,100,1.213,0,0
upem,2011,6,29,7,13.48,100,1.221,0,0
upem,2011,6,29,7,13.47,100,1.218,0,0
upem,2011,6,29,8,13.46,100,1.222,0,0
upem,2011,6,29,8,13.44,100,1.226,0,0
upem,2011,6,29,8,13.41,100,1.235,0,0
upem,2011,6,29,8,13.37,100,1.245,0,0
upem,2011,6,29,9,13.34,100,1.254,0,0
upem,2011,6,29,9,13.33,100,1.237,0,0
upem,2011,6,29,9,13.31,100,1.22,0,0
upem,2011,6,29,9,13.3,100,1.227,0,0
upem,2011,6,29,10,13.29,100,1.234,0,0
upem,2011,6,29,10,13.28,100,1.273,0,0
upem,2011,6,29,10,13.27,98.7,1.325,0,0
upem,2011,6,29,10,13.27,91.6,1.374,0,0
upem,2011,6,29,11,13.26,84.8,1.462,0,3.7253
upem,2011,6,29,11,13.26,85.2,1.561,0,0
upem,2011,6,29,11,13.27,83.6,1.625,0,0
upem,2011,6,29,11,13.27,81.3,1.649,0,0
upem,2011,6,29,12,13.27,80.8,1.646,0,0
upem,2011,6,29,12,13.28,78.3,1.639,0,0
upem,2011,6,29,12,13.29,73.75,1.648,0,0
upem,2011,6,29,12,13.3,75.06,1.638,0,0
upem,2011,6,29,13,13.31,75.75,1.594,0,0
upem,2011,6,29,13,13.31,75.88,1.577,0,0
upem,2011,6,29,13,13.31,74.8,1.57,0,0
upem,2011,6,29,13,13.32,75.09,1.583,0,0
upem,2011,6,29,14,13.33,75.08,1.625,0,0
upem,2011,6,29,14,13.32,76.22,1.606,0,0
upem,2011,6,29,14,13.33,78.56,1.552,0,0
upem,2011,6,29,14,13.33,78.4,1.542,0,0
upem,2011,6,29,15,13.33,79.75,1.506,0,0
upem,2011,6,29,15,13.33,80.1,1.502,0,0
upem,2011,6,29,15,13.33,77.88,1.509,0,0
upem,2011,6,29,15,13.33,76.34,1.524,0,0
upem,2011,6,29,16,13.34,79.21,1.506,0,0
upem,2011,6,29,16,13.34,83.5,1.454,0,0
upem,2011,6,29,16,13.35,86.1,1.425,0,0
upem,2011,6,29,16,13.35,87.5,1.422,0,0
upem,2011,6,29,17,13.36,88.6,1.412,0,0
upem,2011,6,29,17,13.36,89.8,1.399,0,0
upem,2011,6,29,17,13.37,91.3,1.378,0,0
upem,2011,6,29,17,13.37,92.1,1.36,0,0
upem,2011,6,29,18,13.38,93.3,1.344,0,0
upem,2011,6,29,18,13.39,93.6,1.323,0,0
upem,2011,6,29,18,13.4,94.4,1.294,0,0
upem,2011,6,29,18,13.41,95.9,1.258,0,0
upem,2011,6,29,19,13.43,97,1.232,0,0
upem,2011,6,29,19,13.29,97.4,1.222,0,0
upem,2011,6,29,19,13.24,98.3,1.193,0,0
upem,2011,6,29,19,13.2,98.9,1.185,0,0
upem,2011,6,29,20,13.16,99,1.18,0,0
upem,2011,6,29,20,13.13,99.1,1.175,0,0
upem,2011,6,29,20,13.1,99.5,1.165,0,0
upem,2011,6,29,20,13.07,99.9,1.167,0,0
upem,2011,6,29,21,13.04,100,1.166,0,0
upem,2011,6,29,21,13.01,100,1.162,0,0
upem,2011,6,29,21,12.99,100,1.159,0,0
upem,2011,6,29,21,12.97,100,1.157,0,0
upem,2011,6,29,22,12.94,100,1.16,0,0
upem,2011,6,29,22,12.92,100,1.162,0,0
upem,2011,6,29,22,12.9,100,1.155,0,0
upem,2011,6,29,22,12.89,100,1.159,0,0
upem,2011,6,29,23,12.86,100,1.163,0,0
upem,2011,6,29,23,12.85,100,1.171,0,0
upem,2011,6,29,23,12.83,100,1.172,0,0
upem,2011,6,29,23,12.82,100,1.213,0,0
upem,2011,6,30,0,12.81,98.1,1.398,0,0
upem,2011,6,30,0,12.8,85.4,1.508,0,0
upem,2011,6,30,0,12.79,77.88,1.596,0,0
upem,2011,6,30,0,12.78,75.07,1.633,0,0
upem,2011,6,30,1,12.77,72.92,1.653,0,0
upem,2011,6,30,1,12.77,73.24,1.637,0,0
upem,2011,6,30,1,12.76,79.82,1.52,0,0
upem,2011,6,30,1,12.76,89.7,1.357,0,0
upem,2011,6,30,2,12.75,85.8,1.415,0,0
upem,2011,6,30,2,12.74,71.72,1.619,0,0
upem,2011,6,30,2,12.73,63.82,1.758,0,0
upem,2011,6,30,2,12.73,66.93,1.729,0,0
upem,2011,6,30,3,12.72,66.04,1.74,0,0
upem,2011,6,30,3,12.72,64.93,1.756,0,0
upem,2011,6,30,3,12.71,62.71,1.797,0,0
upem,2011,6,30,3,12.7,61.99,1.8,0,0
upem,2011,6,30,4,12.7,54.22,1.88,0,0
upem,2011,6,30,4,12.7,53.57,1.918,0,0
upem,2011,6,30,4,12.69,58.05,1.848,0,0
upem,2011,6,30,4,12.68,59.32,1.844,0,0
upem,2011,6,30,5,12.67,60.32,1.844,0,0
upem,2011,6,30,5,12.67,61.43,1.83,0,0
upem,2011,6,30,5,12.7,62.34,1.788,0,0
upem,2011,6,30,5,12.8,62.41,1.803,0,0
upem,2011,6,30,6,12.99,62.74,1.796,0,0
upem,2011,6,30,6,13.22,65.29,1.833,0,0
upem,2011,6,30,6,13.4,68.12,1.837,0,0
upem,2011,6,30,6,13.36,66.23,1.901,0,0
upem,2011,6,30,7,13.32,62.12,2.032,0,0
upem,2011,6,30,7,13.29,60.15,2.153,0,0
upem,2011,6,30,7,13.26,60.22,2.203,0,0
upem,2011,6,30,7,13.23,58.12,2.28,0,0
upem,2011,6,30,8,13.21,55.46,2.337,0,0
upem,2011,6,30,8,13.18,61.85,2.307,0,0
upem,2011,6,30,8,13.16,65.97,2.232,0,0
upem,2011,6,30,8,13.16,69.07,2.186,0,0
upem,2011,6,30,9,13.15,68.49,2.26,0,0
upem,2011,6,30,9,13.14,66.34,2.318,0,0
upem,2011,6,30,9,13.14,65.38,2.325,0,0
upem,2011,6,30,9,13.13,64.14,2.379,0,0
upem,2011,6,30,10,13.13,64.35,2.366,0,0
upem,2011,6,30,10,13.12,65.12,2.386,0,0
upem,2011,6,30,10,13.12,64.52,2.412,0,0
upem,2011,6,30,10,13.12,63.22,2.439,0,0
upem,2011,6,30,11,13.12,61.96,2.429,0,0
upem,2011,6,30,11,13.12,60.88,2.457,0,0
upem,2011,6,30,11,13.13,57.74,2.546,0,0
upem,2011,6,30,11,13.13,55.97,2.555,0,0
upem,2011,6,30,12,13.13,55.44,2.525,0,0
upem,2011,6,30,12,13.13,57.13,2.476,0,0
upem,2011,6,30,12,13.14,59.51,2.423,0,0
upem,2011,6,30,12,13.15,61.49,2.452,0,0
upem,2011,6,30,13,13.16,58,2.528,0,0
upem,2011,6,30,13,13.16,60.71,2.429,0,0
upem,2011,6,30,13,13.16,60.43,2.399,0,0
upem,2011,6,30,13,13.16,59.93,2.398,0,0
upem,2011,6,30,14,13.16,58.9,2.393,0,0
upem,2011,6,30,14,13.16,55.99,2.421,0,0
upem,2011,6,30,14,13.16,51.62,2.484,0,0
upem,2011,6,30,14,13.16,56.81,2.388,0,0
upem,2011,6,30,15,13.16,64.47,2.198,0,0
upem,2011,6,30,16,13.22,67.93,2.063,0,0
upem,2011,6,30,16,13.26,71.97,1.952,0,0
