time,precip_in,wind_speed_mpg,wind_dir_deg,temp_avg_F,fuel_temp_F,rel_humid,batt_v,perc_fuel_moisture,gust_max_dir,gust_max_speed,solar_rad
402080700,23.89,5,82,54,47,26,-9999,13,90,12,-9999
402080800,23.89,9,41,56,52,24,-9999,12,4,18,-9999
402080900,23.89,14,39,58,66,21,13.8,12,91,26,-9999
402081000,23.89,9,20,60,76,24,12.4,9,42,27,-9999
402081100,23.89,7,19,60,83,26,12.3,9,49,16,-9999
402081200,23.89,6,53,62,79,19,12.2,8,68,17,-9999
402081300,23.89,3,13,66,79,17,12.3,8,0,11,-9999
402081400,23.89,2,22,70,82,13,12.1,8,0,7,-9999
402081500,23.89,5,30,66,70,11,12.1,8,46,10,-9999
402090700,23.89,7,40,53,44,27,-9999,17,10,19,-9999
402090800,23.89,8,31,56,49,25,-9999,15,69,16,-9999
402090900,23.89,11,25,58,67,21,13.9,16,48,22,-9999
402091000,23.89,6,19,63,81,19,12.5,12,46,17,-9999
402091100,23.89,8,13,63,85,17,12.3,10,4,18,-9999
402091200,23.89,9,44,64,78,14,12.2,8,73,17,-9999
407170800,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
407200600,0.04,3,300,65,64,64,12.7,4,100,4,0
407200700,0.04,0,67,78,-9999,47,13,-9999,289,5,0
407200800,0.04,0,242,85,-9999,36,13.8,-9999,10,3,0
407200900,0.04,2,182,85,-9999,34,13.7,-9999,69,4,0.08601
407201000,0.04,3,141,84,-9999,36,13.7,-9999,123,6,0.08601
407201100,0.04,3,238,84,-9999,35,13.6,-9999,155,8,0.08601
407201200,0.04,3,143,85,-9999,35,13.6,-9999,249,7,0.172
407201300,0.04,4,55,87,-9999,29,13.6,-9999,138,8,0.172
407201400,0.04,2,71,89,-9999,29,13.6,-9999,4,9,0.172
407201500,0.04,1,28,90,-9999,26,13.6,-9999,108,8,0.08601
407201600,0.04,4,297,88,-9999,27,13.6,-9999,100,7,0.08601
407201700,0.04,3,287,87,-9999,27,13.4,-9999,320,7,0
407201800,0.04,1,273,80,-9999,36,13,-9999,279,5,0
407201900,0.04,2,269,73,-9999,42,12.8,-9999,312,5,0
407202000,0.04,5,283,72,-9999,38,12.8,-9999,275,6,0
407202100,0.04,0,295,69,-9999,41,12.7,-9999,293,9,0
407202200,0.04,0,267,67,-9999,47,12.7,-9999,280,8,0
407202300,0.04,2,295,65,-9999,52,12.7,-9999,247,4,0
407210000,0.04,0,263,63,-9999,58,12.7,-9999,317,7,0
407210100,0.04,3,286,60,-9999,64,12.7,-9999,294,6,0
407210200,0.04,3,254,59,-9999,69,12.6,-9999,312,7,0
407210300,0.04,0,306,58,-9999,72,12.6,-9999,256,8,0
407210400,0.04,0,279,57,-9999,75,12.6,-9999,284,6,0
407210500,0.04,0,330,57,-9999,77,12.6,-9999,128,4,0
407210600,0.04,0,320,65,-9999,63,12.7,-9999,290,5,0
407210700,0.04,0,122,74,-9999,46,13.1,-9999,269,4,0
407210800,0.04,0,226,81,-9999,38,13.8,-9999,84,4,0
407210900,0.04,6,69,77,-9999,47,13.7,-9999,166,7,0.08601
407211000,0.04,3,96,79,-9999,44,13.7,-9999,95,11,0.08601
407211100,0.04,3,134,80,-9999,42,13.7,-9999,80,11,0.172
407211200,0.04,2,224,81,-9999,41,13.7,-9999,250,11,0.172
407211300,0.04,3,300,81,-9999,40,13.6,-9999,190,8,0.172
407211400,0.04,2,327,84,-9999,34,13.6,-9999,162,9,0.172
407211500,0.04,1,129,82,-9999,35,13.6,-9999,249,8,0.08601
407211600,0.04,1,327,84,-9999,32,13.6,-9999,19,7,0.08601
407211700,0.04,0,73,83,-9999,34,13.5,-9999,4,7,0
407211800,0.04,3,274,72,-9999,50,13.1,-9999,301,5,0
407211900,0.04,0,294,65,-9999,62,12.8,-9999,260,6,0
407212000,0.04,0,106,61,-9999,69,12.8,-9999,292,8,0
407212100,0.04,0,206,59,-9999,73,12.7,-9999,293,7,0
407212200,0.04,0,174,58,-9999,77,12.7,-9999,292,3,0
407212300,0.04,0,290,58,-9999,79,12.7,-9999,123,4,0
407220000,0.04,4,284,60,-9999,72,12.6,-9999,293,0,0
407220100,0.04,5,289,59,-9999,76,12.6,-9999,285,5,0
407220200,0.04,0,134,56,-9999,79,12.6,-9999,291,10,0
407220300,0.04,2,284,58,-9999,79,12.6,-9999,266,9,0
407220400,0.04,0,300,59,-9999,77,12.6,-9999,286,6,0
407220500,0.04,0,306,59,-9999,77,12.6,-9999,297,5,0
407220600,0.04,0,68,61,-9999,79,12.6,-9999,302,3,0
407220700,0.04,0,290,62,-9999,78,12.9,-9999,54,0,0
407220800,0.04,0,60,64,-9999,72,13.6,-9999,64,0,0
407220900,0.04,2,81,64,-9999,74,13.8,-9999,81,5,0
407221000,0.04,4,62,69,-9999,61,13.8,-9999,81,7,0
407221100,0.04,3,280,76,-9999,49,13.8,-9999,77,9,0.172
407221200,0.04,3,302,75,-9999,49,13.7,-9999,93,10,0.172
407221300,0.04,3,149,76,-9999,46,13.7,-9999,152,11,0.172
407221400,0.04,4,59,75,-9999,45,13.7,-9999,89,9,0.172
407221500,0.04,3,7,77,-9999,44,13.7,-9999,56,10,0.08601
407221600,0.04,2,24,78,-9999,41,13.7,-9999,69,8,0.08601
407221700,0.04,1,321,77,-9999,43,13.6,-9999,85,8,0
407221800,0.04,0,337,73,-9999,50,13.1,-9999,86,8,0
407221900,0.04,0,272,64,-9999,64,12.8,-9999,298,5,0
407222000,0.04,3,285,61,-9999,71,12.8,-9999,311,3,0
407222100,0.04,4,279,59,-9999,75,12.7,-9999,313,8,0
407222200,0.04,4,285,58,-9999,76,12.7,-9999,289,10,0
407222300,0.04,1,275,57,-9999,77,12.6,-9999,303,11,0
407230000,0.04,0,31,57,-9999,79,12.6,-9999,319,6,0
407230100,0.04,0,260,57,-9999,81,12.6,-9999,300,6,0
407230200,0.04,0,299,58,-9999,80,12.6,-9999,304,4,0
407230300,0.04,0,107,60,-9999,78,12.6,-9999,308,0,0
407230400,0.04,4,288,60,-9999,78,12.6,-9999,102,4,0
407230500,0.04,2,290,60,-9999,79,12.6,-9999,289,7,0
407230600,0.04,0,304,61,-9999,78,12.6,-9999,304,7,0
407230700,0.04,3,309,61,-9999,76,12.9,-9999,323,5,0
407230800,0.04,0,292,65,-9999,70,13.5,-9999,303,6,0
407230900,0.04,2,64,68,-9999,66,13.8,-9999,311,5,0
407231000,0.04,3,46,76,-9999,50,13.8,-9999,76,7,0.08601
407231100,0.04,4,60,74,-9999,51,13.7,-9999,88,8,0.08601
407231200,0.04,2,86,76,-9999,48,13.7,-9999,85,10,0.172
407231300,0.04,4,142,75,-9999,46,13.7,-9999,79,12,0.172
407231400,0.04,4,330,77,-9999,43,13.7,-9999,47,9,0.172
407231500,0.04,2,200,79,-9999,40,13.7,-9999,110,10,0.08601
407231600,0.04,2,18,80,-9999,37,13.7,-9999,91,8,0.08601
407231700,0.04,1,187,77,-9999,41,13.5,-9999,86,7,0.08601
407231800,0.04,3,302,73,-9999,46,13.1,-9999,99,8,0
407231900,0.04,4,289,63,-9999,61,12.8,-9999,289,6,0
407232000,0.04,3,274,60,-9999,69,12.8,-9999,295,8,0
407232100,0.04,1,288,59,-9999,71,12.7,-9999,299,7,0
407232200,0.04,0,23,56,-9999,76,12.7,-9999,284,7,0
407232300,0.04,0,357,55,-9999,78,12.6,-9999,260,2,0
407240000,0.04,0,55,55,-9999,81,12.6,-9999,82,0,0
407240100,0.04,0,28,56,-9999,83,12.6,-9999,46,2,0
407240200,0.04,0,278,55,-9999,83,12.6,-9999,69,0,0
407240300,0.04,0,231,55,-9999,84,12.6,-9999,0,0,0
407240400,0.04,0,304,56,-9999,84,12.6,-9999,243,0,0
407240500,0.04,0,303,57,-9999,83,12.6,-9999,306,4,0
407240600,0.04,0,311,59,-9999,81,12.7,-9999,307,5,0
407240700,0.04,1,301,63,-9999,75,13.5,-9999,304,3,0
407240800,0.04,2,73,73,-9999,55,13.8,-9999,296,5,0.08601
407240900,0.04,5,99,71,-9999,56,13.8,-9999,102,8,0.172
407241000,0.04,4,140,76,-9999,48,13.8,-9999,87,10,0.258
407241100,0.04,4,119,75,-9999,48,13.7,-9999,153,10,0.258
407241200,0.04,3,273,76,-9999,44,13.7,-9999,116,9,0.344
407241300,0.04,3,171,81,-9999,37,13.7,-9999,147,10,0.344
407241400,0.04,4,218,79,-9999,40,13.6,-9999,75,8,0.344
407241500,0.04,3,99,78,-9999,41,13.6,-9999,75,10,0.258
407241600,0.04,1,68,83,-9999,34,13.6,-9999,81,11,0.172
407241700,0.04,2,284,83,-9999,34,13.5,-9999,54,8,0.08601
407241800,0.04,2,288,75,-9999,46,13.1,-9999,20,7,0
407241900,0.04,1,268,65,-9999,64,12.8,-9999,309,6,0
407242000,0.04,1,254,61,-9999,73,12.7,-9999,243,5,0
407242100,0.04,0,244,60,-9999,73,12.7,-9999,250,4,0
407242200,0.04,0,219,56,-9999,73,12.7,-9999,315,3,0
407242300,0.04,1,101,57,-9999,71,12.6,-9999,294,0,0
407250000,0.04,0,139,57,-9999,70,12.6,-9999,259,5,0
407250100,0.04,0,310,57,-9999,70,12.6,-9999,234,4,0
407250200,0.04,0,252,57,-9999,73,12.6,-9999,248,4,0
407250300,0.04,0,45,55,-9999,78,12.6,-9999,229,0,0
407250400,0.04,0,250,55,-9999,80,12.5,-9999,112,4,0
407250500,0.04,0,193,53,-9999,82,12.6,-9999,164,4,0
407250600,0.04,0,164,56,-9999,83,12.7,-9999,65,2,0
407250700,0.04,0,98,69,-9999,61,13.3,-9999,96,3,0
407250800,0.04,3,84,76,-9999,50,13.8,-9999,102,4,0.08601
407250900,0.04,1,62,80,-9999,45,13.8,-9999,66,6,0.258
407251000,0.04,2,337,83,-9999,38,13.7,-9999,191,9,0.344
407251100,0.04,2,354,86,-9999,32,13.7,-9999,332,6,0.4301
407251200,0.04,3,276,85,-9999,33,13.6,-9999,100,8,0.4301
407251300,0.04,4,103,85,-9999,32,13.6,-9999,22,8,0.4301
407251400,0.04,2,64,83,-9999,35,13.6,-9999,87,11,0.4301
407251500,0.04,2,327,86,-9999,32,13.6,-9999,106,11,0.4301
407251600,0.04,3,296,84,-9999,33,13.6,-9999,336,8,0.258
407251700,0.04,2,286,82,-9999,34,13.5,-9999,293,7,0.172
407251800,0.04,2,275,74,-9999,46,13.1,-9999,306,7,0.08601
407251900,0.04,1,279,66,-9999,60,12.8,-9999,285,5,0
407252000,0.04,0,291,62,-9999,61,12.7,-9999,276,5,0
407252100,0.04,0,46,60,-9999,62,12.7,-9999,284,4,0
407252200,0.04,0,9,58,-9999,62,12.7,-9999,305,4,0
407252300,0.04,0,332,58,-9999,58,12.6,-9999,354,0,0
407260000,0.04,0,107,57,-9999,63,12.6,-9999,263,4,0
407260100,0.04,1,293,57,-9999,70,12.6,-9999,295,6,0
407260200,0.04,0,31,55,-9999,74,12.6,-9999,299,5,0
407260300,0.04,0,290,54,-9999,77,12.6,-9999,240,4,0
407260400,0.04,0,282,53,-9999,81,12.5,-9999,80,0,0
407260500,0.04,0,66,53,-9999,83,12.5,-9999,304,0,0
407260600,0.04,0,82,53,-9999,84,12.6,-9999,249,0,0
407260700,0.04,0,289,61,-9999,74,13.4,-9999,118,3,0
407260800,0.04,2,45,70,-9999,61,13.9,-9999,320,4,0.172
407260900,0.04,4,216,71,-9999,59,13.8,-9999,101,8,0.344
407261000,0.04,4,112,74,-9999,52,13.8,-9999,136,10,0.5161
407261100,0.04,2,198,80,-9999,40,13.7,-9999,128,10,0.6021
407261200,0.04,3,217,79,-9999,41,13.7,-9999,101,8,0.6881
407261300,0.04,3,99,81,-9999,37,13.7,-9999,86,10,0.6881
407261400,0.04,3,48,83,-9999,34,13.6,-9999,32,12,0.6021
407261500,0.04,4,193,76,-9999,44,13.6,-9999,106,9,0.6021
407261600,0.04,1,30,80,-9999,38,13.7,-9999,80,11,0.5161
407261700,0.04,1,278,76,-9999,44,13.6,-9999,88,10,0.344
407261800,0.04,0,295,71,-9999,51,13.1,-9999,64,6,0.08601
407261900,0.04,0,263,61,-9999,69,12.8,-9999,285,5,0
407262000,0.04,0,250,57,-9999,80,12.7,-9999,279,4,0
407262100,0.04,0,195,54,-9999,82,12.7,-9999,263,3,0
407262200,0.04,0,93,53,-9999,83,12.6,-9999,235,2,0
407262300,0.04,0,272,53,-9999,84,12.6,-9999,202,0,0
407270000,0.04,0,94,56,-9999,81,12.6,-9999,232,4,0
407270100,0.04,0,89,59,-9999,76,12.6,-9999,264,5,0
407270200,0.04,2,73,59,-9999,77,12.6,-9999,298,6,0
407270300,0.04,0,65,59,-9999,79,12.6,-9999,94,6,0
407270400,0.04,0,53,59,-9999,79,12.6,-9999,86,5,0
407270500,0.04,0,35,59,-9999,79,12.6,-9999,85,5,0
407270600,0.04,0,306,60,-9999,78,12.6,-9999,69,5,0
407270700,0.04,0,54,62,-9999,72,13.1,-9999,267,0,0
407270800,0.04,1,97,64,-9999,68,13.9,-9999,131,4,0.08601
407270900,0.04,5,80,69,-9999,58,13.8,-9999,81,6,0.4301
407271000,0.04,4,52,74,-9999,48,13.8,-9999,83,9,0.6881
407271100,0.04,4,214,74,-9999,49,13.7,-9999,152,10,0.9461
407271200,0.04,3,34,76,-9999,48,13.7,-9999,216,10,0.8601
407271300,0.04,3,132,74,-9999,51,13.7,-9999,33,10,0.8601
407271400,0.04,2,67,78,-9999,42,13.7,-9999,127,9,0.8601
407271500,0.04,2,216,79,-9999,41,13.7,-9999,85,9,0.6021
407271600,0.04,2,220,75,-9999,47,13.7,-9999,99,8,0.5161
407271700,0.04,0,85,75,-9999,45,13.6,-9999,85,9,0.344
407271800,0.04,0,281,70,-9999,53,13.1,-9999,71,8,0.172
407271900,0.04,0,254,61,-9999,68,12.8,-9999,288,5,0
407272000,0.04,1,270,57,-9999,73,12.7,-9999,297,5,0
407272100,0.04,0,68,55,-9999,77,12.7,-9999,288,7,0
407272200,0.04,0,291,53,-9999,81,12.6,-9999,277,5,0
407272300,0.04,1,286,54,-9999,81,12.6,-9999,272,5,0
407280000,0.04,1,298,55,-9999,77,12.6,-9999,279,7,0
407280100,0.04,1,307,54,-9999,79,12.6,-9999,276,10,0
407280200,0.04,2,284,55,-9999,79,12.6,-9999,262,10,0
407280300,0.04,0,337,55,-9999,79,12.6,-9999,266,10,0
407280400,0.04,0,84,56,-9999,79,12.5,-9999,285,7,0
407280500,0.04,3,116,59,-9999,75,12.6,-9999,254,6,0
407280600,0.04,1,59,59,-9999,75,12.6,-9999,127,9,0
407280700,0.04,0,94,60,-9999,75,12.7,-9999,82,7,0
407280800,0.04,0,224,62,-9999,72,13.2,-9999,118,6,0
407280900,0.04,0,20,66,-9999,62,13.9,-9999,82,6,0.08601
407281000,0.04,5,68,69,-9999,56,13.8,-9999,298,5,0.6021
407281100,0.04,3,297,73,-9999,50,13.8,-9999,84,11,1.032
407281200,0.04,3,67,74,-9999,47,13.7,-9999,90,12,1.118
407281300,0.04,4,297,75,-9999,44,13.7,-9999,247,10,1.376
407281400,0.04,3,47,77,-9999,42,13.7,-9999,201,10,1.032
407281500,0.04,3,341,78,-9999,39,13.7,-9999,255,8,0.7741
407281600,0.04,3,55,75,-9999,45,13.7,-9999,115,9,0.6021
407281700,0.04,3,74,70,-9999,52,13.6,-9999,84,11,0.344
407281800,0.04,5,288,69,-9999,51,13.2,-9999,74,11,0.172
407281900,0.04,6,291,60,-9999,70,12.8,-9999,327,13,0
407282000,0.04,6,290,59,-9999,74,12.7,-9999,289,14,0
407282100,0.04,7,286,58,-9999,76,12.7,-9999,306,12,0
407282200,0.04,8,289,58,-9999,77,12.6,-9999,272,14,0
407282300,0.04,7,282,58,-9999,75,12.6,-9999,290,14,0
407290000,0.04,5,278,58,-9999,74,12.6,-9999,304,13,0
407290100,0.04,0,278,55,-9999,76,12.6,-9999,287,12,0
407290200,0.04,1,259,54,-9999,82,12.6,-9999,286,12,0
407290300,0.04,1,291,53,-9999,83,12.6,-9999,262,6,0
407290400,0.04,0,217,53,-9999,84,12.5,-9999,291,8,0
407290500,0.04,5,282,56,-9999,83,12.5,-9999,286,7,0
407290600,0.04,5,284,58,-9999,77,12.7,-9999,284,8,0
407290700,0.04,2,293,62,-9999,68,13.4,-9999,286,9,0.08601
407290800,0.04,4,111,70,-9999,54,13.8,-9999,279,7,0.5161
407290900,0.04,3,127,74,-9999,47,13.8,-9999,74,8,0.7741
407291000,0.04,2,344,74,-9999,49,13.8,-9999,146,8,0.8601
407291100,0.04,3,148,74,-9999,48,13.7,-9999,198,8,0.7741
407291200,0.04,3,155,75,-9999,48,13.7,-9999,145,9,0.7741
407291300,0.04,5,95,73,-9999,49,13.7,-9999,115,11,0.7741
407291400,0.04,3,183,78,-9999,39,13.7,-9999,89,10,0.7741
407291500,0.04,3,47,76,-9999,42,13.7,-9999,114,9,0.6881
407291600,0.04,3,107,76,-9999,42,13.7,-9999,81,11,0.6021
407291700,0.04,2,339,77,-9999,38,13.6,-9999,75,8,0.344
407291800,0.04,7,287,67,-9999,53,13.1,-9999,291,11,0.172
407291900,0.04,6,289,61,-9999,69,12.8,-9999,342,13,0
407292000,0.04,6,281,59,-9999,74,12.7,-9999,300,14,0
407292100,0.04,7,280,59,-9999,75,12.7,-9999,291,14,0
407292200,0.04,7,290,58,-9999,75,12.7,-9999,281,14,0
407292300,0.04,6,282,58,-9999,75,12.6,-9999,325,12,0
407300000,0.04,7,282,58,-9999,76,12.6,-9999,288,14,0
407300100,0.04,6,278,58,-9999,77,12.6,-9999,289,13,0
407300200,0.04,3,285,57,-9999,79,12.6,-9999,286,13,0
407300300,0.04,4,283,56,-9999,81,12.6,-9999,264,9,0
407300400,0.04,4,288,56,-9999,81,12.5,-9999,292,8,0
407300500,0.04,0,280,54,-9999,82,12.6,-9999,281,8,0
407300600,0.04,3,284,57,-9999,82,12.6,-9999,302,7,0
407300700,0.04,3,292,61,-9999,75,13.1,-9999,285,7,0
407300800,0.04,0,141,66,-9999,67,13.8,-9999,282,7,0.08601
407300900,0.04,4,89,66,-9999,66,13.8,-9999,74,8,0.258
407301000,0.04,3,22,71,-9999,54,13.8,-9999,104,10,0.6021
407301100,0.04,4,51,74,-9999,48,13.8,-9999,247,9,0.8601
407301200,0.04,4,67,72,-9999,50,13.7,-9999,145,10,0.9461
407301300,0.04,4,108,74,-9999,48,13.7,-9999,113,11,1.032
407301400,0.04,2,336,76,-9999,46,13.7,-9999,146,10,0.9461
407301500,0.04,3,0,77,-9999,41,13.7,-9999,97,10,0.8601
407301600,0.04,3,75,74,-9999,45,13.7,-9999,18,9,0.6881
407301700,0.04,3,41,72,-9999,49,13.7,-9999,60,8,0.4301
407301800,0.04,1,143,69,-9999,55,13.2,-9999,100,10,0.172
407301900,0.04,0,252,61,-9999,69,12.8,-9999,52,7,0
407302000,0.04,0,245,58,-9999,79,12.7,-9999,347,0,0
407302100,0.04,0,241,57,-9999,81,12.7,-9999,227,3,0
407302200,0.04,0,343,55,-9999,82,12.7,-9999,229,3,0
407302300,0.04,3,280,56,-9999,82,12.6,-9999,301,4,0
407310000,0.04,3,286,56,-9999,81,12.6,-9999,297,6,0
407310100,0.04,2,288,56,-9999,83,12.6,-9999,277,7,0
407310200,0.04,2,292,58,-9999,80,12.6,-9999,313,6,0
407310300,0.04,0,284,58,-9999,80,12.6,-9999,284,6,0
407310400,0.04,0,274,59,-9999,79,12.5,-9999,296,5,0
407310500,0.04,0,345,59,-9999,78,12.6,-9999,291,3,0
407310600,0.04,0,295,60,-9999,78,12.6,-9999,80,0,0
407310700,0.04,0,66,62,-9999,76,12.8,-9999,76,0,0
407310800,0.04,2,90,61,-9999,78,13.2,-9999,146,6,0
407310900,0.04,2,83,63,-9999,76,13.7,-9999,81,8,0.08601
407311000,0.04,2,78,66,-9999,68,13.8,-9999,87,5,0.344
407311100,0.04,4,57,73,-9999,54,13.8,-9999,120,8,1.032
407311200,0.04,4,90,74,-9999,51,13.7,-9999,98,9,0.8601
407311300,0.04,3,252,77,-9999,46,13.7,-9999,129,9,1.032
407311400,0.04,5,60,74,-9999,48,13.7,-9999,98,10,1.032
407311500,0.04,4,56,72,-9999,52,13.7,-9999,95,11,0.7741
407311600,0.04,3,45,75,-9999,47,13.7,-9999,95,11,0.6021
407311700,0.04,1,293,79,-9999,40,13.6,-9999,73,8,0.344
407311800,0.04,6,284,69,-9999,52,13.2,-9999,11,6,0.172
407311900,0.04,0,276,63,-9999,61,12.8,-9999,302,12,0
407312000,0.04,0,319,59,-9999,69,12.7,-9999,278,10,0
407312100,0.04,0,285,57,-9999,75,12.7,-9999,296,4,0
407312200,0.04,0,302,56,-9999,80,12.7,-9999,42,0,0
407312300,0.04,1,300,59,-9999,74,12.7,-9999,285,4,0
408010000,0.04,2,279,61,-9999,71,12.6,-9999,301,8,0
408010100,0.04,0,55,58,-9999,79,12.6,-9999,287,5,0
408010200,0.04,0,4,58,-9999,83,12.6,-9999,219,3,0
408010300,0.04,0,85,60,-9999,81,12.6,-9999,345,0,0
408010400,0.04,0,261,60,-9999,81,12.6,-9999,118,4,0
408010500,0.04,0,320,61,-9999,78,12.6,-9999,323,0,0
408010600,0.04,0,304,62,-9999,76,12.6,-9999,296,4,0
408010700,0.04,0,327,64,-9999,71,12.9,-9999,286,4,0
408010800,0.04,0,54,66,-9999,66,13.5,-9999,91,3,0
408010900,0.04,1,25,69,-9999,61,13.8,-9999,88,5,0.08601
408011000,0.04,3,63,70,-9999,57,13.8,-9999,81,7,0.344
408011100,0.04,4,235,76,-9999,48,13.8,-9999,87,8,0.6021
408011200,0.04,4,274,75,-9999,48,13.7,-9999,106,10,0.8601
408011300,0.04,6,55,73,-9999,51,13.7,-9999,101,10,1.29
408011400,0.04,5,54,74,-9999,48,13.7,-9999,94,11,1.204
408011500,0.04,3,30,78,-9999,39,13.7,-9999,82,11,1.032
408011600,0.04,7,294,78,-9999,34,13.7,-9999,110,8,0.7741
408011700,0.04,10,293,71,-9999,42,13.7,-9999,313,16,0.6021
408011800,0.04,9,292,67,-9999,53,13.2,-9999,307,19,0.258
408011900,0.04,10,293,61,-9999,67,12.9,-9999,316,18,0
408012000,0.04,9,281,60,-9999,69,12.7,-9999,291,18,0
408012100,0.04,7,283,59,-9999,71,12.7,-9999,295,16,0
408012200,0.04,7,278,59,-9999,69,12.7,-9999,298,16,0
408012300,0.04,0,20,57,-9999,71,12.6,-9999,303,13,0
408020000,0.04,4,283,57,-9999,75,12.6,-9999,272,9,0
408020100,0.04,3,277,56,-9999,74,12.6,-9999,265,8,0
408020200,0.04,2,286,55,-9999,78,12.6,-9999,288,11,0
408020300,0.04,3,279,55,-9999,80,12.6,-9999,253,7,0
408020400,0.04,4,282,55,-9999,80,12.5,-9999,313,8,0
408020500,0.04,2,288,55,-9999,80,12.6,-9999,257,8,0
408020600,0.04,3,295,58,-9999,75,12.7,-9999,295,8,0
408020700,0.04,0,288,63,-9999,69,13.4,-9999,294,8,0
408020800,0.04,0,147,67,-9999,62,13.9,-9999,312,6,0.08601
408020900,0.04,2,87,69,-9999,57,13.8,-9999,253,5,0.172
408021000,0.04,5,107,71,-9999,52,13.8,-9999,124,8,0.7741
408021100,0.04,3,335,74,-9999,47,13.8,-9999,146,11,1.376
408021200,0.04,4,73,72,-9999,47,13.7,-9999,122,11,1.29
408021300,0.04,4,271,76,-9999,38,13.7,-9999,177,13,1.29
408021400,0.04,5,68,76,-9999,40,13.7,-9999,146,9,1.118
408021500,0.04,2,4,77,-9999,37,13.7,-9999,78,10,0.9461
408021600,0.04,6,296,77,-9999,36,13.7,-9999,87,12,0.6881
408021700,0.04,8,297,72,-9999,43,13.7,-9999,304,13,0.4301
408021800,0.04,8,288,66,-9999,53,13.2,-9999,288,16,0.172
408021900,0.04,9,291,60,-9999,67,12.8,-9999,283,16,0
408022000,0.04,9,287,59,-9999,71,12.7,-9999,287,17,0
408022100,0.04,6,283,58,-9999,72,12.7,-9999,281,14,0
408022200,0.04,8,281,58,-9999,74,12.7,-9999,301,13,0
408022300,0.04,7,278,58,-9999,74,12.7,-9999,259,14,0
408030000,0.04,7,285,58,-9999,73,12.6,-9999,240,13,0
408030100,0.04,4,279,57,-9999,73,12.6,-9999,293,12,0
408030200,0.04,0,265,54,-9999,78,12.6,-9999,282,8,0
408030300,0.04,0,100,52,-9999,82,12.5,-9999,294,5,0
408030400,0.04,0,30,53,-9999,84,12.5,-9999,86,0,0
408030500,0.04,0,132,55,-9999,83,12.5,-9999,88,0,0
408030600,0.04,0,53,59,-9999,77,12.8,-9999,75,0,0
408030700,0.04,0,8,67,-9999,60,13.5,-9999,44,0,0.08601
408030800,0.04,0,14,69,-9999,59,13.8,-9999,304,3,0.08601
408030900,0.04,3,72,72,-9999,52,13.8,-9999,105,4,0.258
408031000,0.04,4,102,72,-9999,53,13.8,-9999,118,10,0.6021
408031100,0.04,4,82,74,-9999,47,13.8,-9999,165,9,0.6881
408031200,0.04,5,58,75,-9999,45,13.7,-9999,127,10,0.6021
408031300,0.04,3,66,78,-9999,40,13.7,-9999,88,11,0.6881
408031400,0.04,3,43,78,-9999,39,13.7,-9999,86,12,0.5161
408031500,0.04,3,9,79,-9999,39,13.7,-9999,33,10,0.4301
408031600,0.04,2,319,80,-9999,37,13.7,-9999,332,8,0.344
408031700,0.04,8,292,73,-9999,43,13.6,-9999,330,7,0.172
408031800,0.04,8,286,65,-9999,57,13.2,-9999,301,13,0.08601
408031900,0.04,7,285,60,-9999,70,12.8,-9999,313,14,0
408032000,0.04,6,278,59,-9999,72,12.7,-9999,277,13,0
408032100,0.04,6,284,59,-9999,73,12.7,-9999,293,14,0
408032200,0.04,5,284,58,-9999,74,12.7,-9999,281,12,0
408032300,0.04,6,284,57,-9999,77,12.6,-9999,297,9,0
408040000,0.04,8,281,56,-9999,79,12.6,-9999,276,12,0
408040100,0.04,8,284,56,-9999,81,12.6,-9999,285,12,0
408040200,0.04,6,293,57,-9999,80,12.6,-9999,283,12,0
408040300,0.04,0,293,58,-9999,79,12.6,-9999,283,11,0
408040400,0.04,2,105,60,-9999,79,12.5,-9999,312,9,0
408040500,0.04,5,105,59,-9999,80,12.6,-9999,79,10,0
408040600,0.04,4,72,59,-9999,81,12.6,-9999,101,9,0
408040700,0.04,5,83,59,-9999,79,13,-9999,79,9,0
408040800,0.04,1,62,61,-9999,75,13.4,-9999,85,11,0
408040900,0.04,2,69,68,-9999,60,13.8,-9999,78,8,0.172
408041000,0.04,4,56,73,-9999,51,13.8,-9999,65,6,0.5161
408041100,0.04,7,82,71,-9999,57,13.8,-9999,79,11,0.6881
408041200,0.04,4,155,72,-9999,56,13.8,-9999,85,13,0.6881
408041300,0.04,2,4,74,-9999,53,13.7,-9999,64,16,0.6881
408041400,0.04,4,140,74,-9999,49,13.7,-9999,145,9,0.5161
408041500,0.04,2,230,77,-9999,47,13.7,-9999,146,12,0.4301
408041600,0.04,3,330,76,-9999,45,13.7,-9999,81,9,0.344
408041700,0.04,1,203,73,-9999,49,13.7,-9999,110,9,0.172
408041800,0.04,0,285,68,-9999,58,13.2,-9999,84,7,0.08601
408041900,0.04,0,260,59,-9999,75,12.8,-9999,302,4,0
408042000,0.04,3,278,57,-9999,78,12.7,-9999,294,4,0
408042100,0.04,5,289,59,-9999,75,12.7,-9999,276,7,0
408042200,0.04,0,295,60,-9999,74,12.7,-9999,294,7,0
408042300,0.04,0,221,61,-9999,77,12.7,-9999,282,4,0
408050000,0.04,0,150,61,-9999,80,12.6,-9999,102,6,0
408050100,0.04,0,103,61,-9999,81,12.6,-9999,99,8,0
408050200,0.04,1,84,61,-9999,80,12.6,-9999,101,8,0
